protein1_pdb,protein2_pdb,protein1_uniprot,protein2_uniprot,interaction_type
1DDH,3BO8,P04582,P61769,0
1DDH,3BP4,P04582,P61769,0
1DDH,3BVN,P04582,P61769,0
1DDH,3BW9,P04582,P61769,0
1DDH,3CII,P04582,P61769,0
1DDH,3CZF,P04582,P61769,0
1DDH,3D18,P04582,P61769,0
1DDH,3D25,P04582,P61769,0
1DDH,3D2U,P04582,P61769,0
1DDH,3D3V,P04582,P61769,0
1DDH,3DBX,P04582,P61769,0
1DDH,3DX6,P04582,P61769,0
1DDH,3EKC,P04582,P61769,0
1DDH,3FQU,P04582,P61769,0
1DDH,3FQX,P04582,P61769,0
1DDH,3FT3,P04582,P61769,0
1DDH,3GIV,P04582,P61769,0
1DDH,3GSW,P04582,P61769,0
1DDH,3H7B,P04582,P61769,0
1DDH,3I6G,P04582,P61769,0
1DDH,3I6K,P04582,P61769,0
1DDH,3I6L,P04582,P61769,0
1DDH,3IB4,P04582,P61769,0
1DDH,3JTS,P04582,P61769,0
1DDH,3KLA,P04582,P61769,0
1DDH,3KPL,P04582,P61769,0
1DDH,3KPO,P04582,P61769,0
1DDH,3KPQ,P04582,P61769,0
1DDH,3L3G,P04582,P61769,0
1DDH,3LKP,P04582,P61769,0
1DDH,3LKQ,P04582,P61769,0
1DDH,3LKR,P04582,P61769,0
1DDH,3LN4,P04582,P61769,0
1DDH,3LOZ,P04582,P61769,0
1DDH,3LV3,P04582,P61769,0
1DDH,3M1B,P04582,P61769,0
1DDH,3MR9,P04582,P61769,0
1DDH,3MRB,P04582,P61769,0
1DDH,3MRC,P04582,P61769,0
1DDH,3MRD,P04582,P61769,0
1DDH,3MRE,P04582,P61769,0
1DDH,3MRF,P04582,P61769,0
1DDH,3MRG,P04582,P61769,0
1DDH,3MRI,P04582,P61769,0
1DDH,3MRK,P04582,P61769,0
1DDH,3MRM,P04582,P61769,0
1DDH,3MRN,P04582,P61769,0
1DDH,3MRP,P04582,P61769,0
1DDH,3MRQ,P04582,P61769,0
1DDH,3MRR,P04582,P61769,0
1DDH,3MZT,P04582,P61769,0
1DDH,3NFN,P04582,P61769,0
1DDH,3OV6,P04582,P61769,0
1DDH,3OXS,P04582,P61769,0
1DDH,3QDA,P04582,P61769,0
1DDH,3QZW,P04582,P61769,0
1DDH,3RL1,P04582,P61769,0
1DDH,3RWJ,P04582,P61769,0
1DDH,3S6C,P04582,P61769,0
1DDH,3SKM,P04582,P61769,0
1DDH,3SKO,P04582,P61769,0
1DDH,3SPV,P04582,P61769,0
1DDH,3TO2,P04582,P61769,0
1DDH,3VFP,P04582,P61769,0
1DDH,3VFS,P04582,P61769,0
1DDH,3VFT,P04582,P61769,0
1DDH,3VFU,P04582,P61769,0
1DDH,3VRJ,P04582,P61769,0
1DDH,3VWJ,P04582,P61769,0
1DDH,3VXN,P04582,P61769,0
1DDH,3VXO,P04582,P61769,0
1DDH,3VXR,P04582,P61769,0
1DDH,3X12,P04582,P61769,0
1DDH,3X13,P04582,P61769,0
1DDH,3X14,P04582,P61769,0
1DDH,4E5X,P04582,P61769,0
1DDH,4F7P,P04582,P61769,0
1DDH,4G8I,P04582,P61769,0
1DDH,4GUP,P04582,P61769,0
1DDH,4HX1,P04582,P61769,0
1DDH,4I48,P04582,P61769,0
1DDH,4I4W,P04582,P61769,0
1DDH,4LNR,P04582,P61769,0
1DDH,4N8V,P04582,P61769,0
1DDH,4NNY,P04582,P61769,0
1DDH,4NO0,P04582,P61769,0
1DDH,4NO2,P04582,P61769,0
1DDH,4O2C,P04582,P61769,0
1DDH,4PRN,P04582,P61769,0
1DDH,4QRR,P04582,P61769,0
1DDH,4R9H,P04582,P61769,0
1DDH,4RA3,P04582,P61769,0
1DDH,4RMQ,P04582,P61769,0
1DDH,4RMS,P04582,P61769,0
1DDH,4RMV,P04582,P61769,0
1DDH,4RMW,P04582,P61769,0
1DDH,4U1M,P04582,P61769,0
1DDH,4U1S,P04582,P61769,0
1DDH,4U6X,P04582,P61769,0
1DDH,4U6Y,P04582,P61769,0
1DDH,4WU5,P04582,P61769,0
1DDH,4X6F,P04582,P61769,0
1DDH,5C0I,P04582,P61769,0
1DDH,5CKA,P04582,P61769,0
1DDH,5D9S,P04582,P61769,0
1DDH,5DEF,P04582,P61769,0
1DDH,5E00,P04582,P61769,0
1DDH,5F9J,P04582,P61769,0
1DDH,5FA4,P04582,P61769,0
1DDH,5GRD,P04582,P61769,0
1DDH,5GSR,P04582,P61769,0
1DDH,5GSV,P04582,P61769,0
1DDH,5HHP,P04582,P61769,0
1DDH,5J1A,P04582,P61769,0
1DDH,5KNM,P04582,P61769,0
1DDH,5L2J,P04582,P61769,0
1DDH,5N1Y,P04582,P61769,0
1DDH,5NMH,P04582,P61769,0
1DDH,5NMK,P04582,P61769,0
1DDH,5SWQ,P04582,P61769,0
1DDH,5T6W,P04582,P61769,0
1DDH,5T6Y,P04582,P61769,0
1DDH,5TXS,P04582,P61769,0
1DDH,5V5M,P04582,P61769,0
1DDH,5VUD,P04582,P61769,0
1DDH,5VUE,P04582,P61769,0
1DDH,5VWF,P04582,P61769,0
1DDH,5VWH,P04582,P61769,0
1DDH,5W67,P04582,P61769,0
1DDH,5WMO,P04582,P61769,0
1DDH,5WMQ,P04582,P61769,0
1DDH,5WXC,P04582,P61769,0
1DDH,6AT9,P04582,P61769,0
1DDH,6C15,P04582,P61769,0
1DDH,6D2R,P04582,P61769,0
1DDH,6EI2,P04582,P61769,0
1DDH,6EWO,P04582,P61769,0
1DDH,6FGB,P04582,P61769,0
1DDH,6IEX,P04582,P61769,0
1DDH,6ILM,P04582,P61769,0
1DDH,6J2E,P04582,P61769,0
1DDH,6J2J,P04582,P61769,0
1DDH,6JP3,P04582,P61769,0
1DDH,6JTO,P04582,P61769,0
1DDH,6K7T,P04582,P61769,0
1DDH,6M2J,P04582,P61769,0
1DDH,6MT6,P04582,P61769,0
1DDH,6MTL,P04582,P61769,0
1DDH,6MTM,P04582,P61769,0
1DDH,6NUX,P04582,P61769,0
1DDH,6O4Z,P04582,P61769,0
1DDH,6O51,P04582,P61769,0
1DDH,6P27,P04582,P61769,0
1DDH,6PYJ,P04582,P61769,0
1DDH,6PYV,P04582,P61769,0
1DDH,6QIP,P04582,P61769,0
1DDH,6RPA,P04582,P61769,0
1DDH,6TDO,P04582,P61769,0
1DDH,6TDS,P04582,P61769,0
1DDH,6TRN,P04582,P61769,0
1DDH,6UJ8,P04582,P61769,0
1DDH,6UJO,P04582,P61769,0
1DDH,6ULK,P04582,P61769,0
1DDH,6UZO,P04582,P61769,0
1DDH,6V2Q,P04582,P61769,0
1DDH,6VB2,P04582,P61769,0
1DDH,6VB4,P04582,P61769,0
1DDH,6VB7,P04582,P61769,0
1DDH,6VIU,P04582,P61769,0
1DDH,6VQ2,P04582,P61769,0
1DDH,6WNA,P04582,P61769,0
1DDH,6WZY,P04582,P61769,0
1DDH,6Y27,P04582,P61769,0
1DDH,6Y29,P04582,P61769,0
1DDH,6Y2A,P04582,P61769,0
1DDH,6ZKW,P04582,P61769,0
1DDH,7DUU,P04582,P61769,0
1DDH,7JWI,P04582,P61769,0
1DDH,7JYU,P04582,P61769,0
1DDH,7JYV,P04582,P61769,0
1DDH,7KGQ,P04582,P61769,0
1DDH,7KGR,P04582,P61769,0
1DDH,7KP0,P04582,P61769,0
1DDH,7L1B,P04582,P61769,0
1DDH,7LFZ,P04582,P61769,0
1DDH,7LG0,P04582,P61769,0
1DDH,7LG2,P04582,P61769,0
1DDH,7MJ7,P04582,P61769,0
1DDH,7MJA,P04582,P61769,0
1DDH,7N1B,P04582,P61769,0
1DDH,7N5C,P04582,P61769,0
1DDH,7N5P,P04582,P61769,0
1DDH,7N5Q,P04582,P61769,0
1DDH,7NUI,P04582,P61769,0
1DDH,7R7W,P04582,P61769,0
1DDH,7R7Y,P04582,P61769,0
1DDH,7R80,P04582,P61769,0
1DDH,7RTD,P04582,P61769,0
1DDH,7S7F,P04582,P61769,0
1DDH,7S8Q,P04582,P61769,0
1DDH,7S8S,P04582,P61769,0
1DDH,7SIH,P04582,P61769,0
1DDH,7SIS,P04582,P61769,0
1DDH,7STF,P04582,P61769,0
1DDH,7TLT,P04582,P61769,0
1DDH,7TUC,P04582,P61769,0
1DDH,7TUD,P04582,P61769,0
1DDH,7TUE,P04582,P61769,0
1DDH,7UM2,P04582,P61769,0
1DDH,7WKJ,P04582,P61769,0
1DDH,7WT3,P04582,P61769,0
1DDH,7XF3,P04582,P61769,0
1DDH,8A7O,P04582,P61769,0
1DDH,8DV4,P04582,P61769,0
1DDH,8DVG,P04582,P61769,0
1DDH,8E2Z,P04582,P61769,0
1DDH,8EC5,P04582,P61769,0
1DDH,8ESA,P04582,P61769,0
1DDH,8GLE,P04582,P61769,0
1DDH,8GLH,P04582,P61769,0
1DDH,8GOM,P04582,P61769,0
1DDH,8ISN,P04582,P61769,0
1DDH,8SBK,P04582,P61769,0
1HHG,1A1O,P04582,P61769,0
1HHG,1AGB,P04582,P61769,0
1HHG,1AKJ,P04582,P61769,0
1HHG,1B0G,P04582,P61769,0
1HHG,1CE6,P04582,P61769,0
1HHG,1EEZ,P04582,P61769,0
1HHG,1EFX,P04582,P61769,0
1HHG,1EXU,P04582,P61769,0
1HHG,1HHG,P04582,P61769,0
1HHG,1HHH,P04582,P61769,0
1HHG,1HHJ,P04582,P61769,0
1HHG,1HHK,P04582,P61769,0
1HHG,1HSA,P04582,P61769,0
1HHG,1HSB,P04582,P61769,0
1HHG,1I4F,P04582,P61769,0
1HHG,1I7U,P04582,P61769,0
1HHG,1IM9,P04582,P61769,0
1HHG,1KTL,P04582,P61769,0
1HHG,1M05,P04582,P61769,0
1HHG,1OF2,P04582,P61769,0
1HHG,1P7Q,P04582,P61769,0
1HHG,1QLF,P04582,P61769,0
1HHG,1QR1,P04582,P61769,0
1HHG,1QVO,P04582,P61769,0
1HHG,1SYS,P04582,P61769,0
1HHG,1SYV,P04582,P61769,0
1HHG,1T1Z,P04582,P61769,0
1HHG,1T20,P04582,P61769,0
1HHG,1T21,P04582,P61769,0
1HHG,1TMC,P04582,P61769,0
1HHG,1TVH,P04582,P61769,0
1HHG,1UQS,P04582,P61769,0
1HHG,1UXS,P04582,P61769,0
1HHG,1VGK,P04582,P61769,0
1HHG,1W0V,P04582,P61769,0
1HHG,1W0W,P04582,P61769,0
1HHG,1XR8,P04582,P61769,0
1HHG,1XR9,P04582,P61769,0
1HHG,1ZVS,P04582,P61769,0
1HHG,2A83,P04582,P61769,0
1HHG,2AV1,P04582,P61769,0
1HHG,2AXG,P04582,P61769,0
1HHG,2BSS,P04582,P61769,0
1HHG,2BVO,P04582,P61769,0
1HHG,2BVP,P04582,P61769,0
1HHG,2BVQ,P04582,P61769,0
1HHG,2CII,P04582,P61769,0
1HHG,2CIK,P04582,P61769,0
1HHG,2CLR,P04582,P61769,0
1HHG,2F8O,P04582,P61769,0
1HHG,2GTZ,P04582,P61769,0
1HHG,2H26,P04582,P61769,0
1HHG,2H6P,P04582,P61769,0
1HHG,2HJL,P04582,P61769,0
1HHG,2V2W,P04582,P61769,0
1HHG,2XPG,P04582,P61769,0
1HHG,2YPK,P04582,P61769,0
1HHG,3AM8,P04582,P61769,0
1HHG,3BGM,P04582,P61769,0
1HHG,3BH8,P04582,P61769,0
1HHG,3BH9,P04582,P61769,0
1HHG,3BO8,P04582,P61769,0
1HHG,3BP4,P04582,P61769,0
1HHG,3BVN,P04582,P61769,0
1HHG,3BW9,P04582,P61769,0
1HHG,3CII,P04582,P61769,0
1HHG,3CZF,P04582,P61769,0
1HHG,3D18,P04582,P61769,0
1HHG,3D25,P04582,P61769,0
1HHG,3D2U,P04582,P61769,0
1HHG,3DBX,P04582,P61769,0
1HHG,3EKC,P04582,P61769,0
1HHG,3FQU,P04582,P61769,0
1HHG,3FQX,P04582,P61769,0
1HHG,3FT3,P04582,P61769,0
1HHG,3GIV,P04582,P61769,0
1HHG,3GSW,P04582,P61769,0
1HHG,3H7B,P04582,P61769,0
1HHG,3I6G,P04582,P61769,0
1HHG,3I6K,P04582,P61769,0
1HHG,3I6L,P04582,P61769,0
1HHG,3IB4,P04582,P61769,0
1HHG,3JTS,P04582,P61769,0
1HHG,3KLA,P04582,P61769,0
1HHG,3KPL,P04582,P61769,0
1HHG,3KPO,P04582,P61769,0
1HHG,3KPQ,P04582,P61769,0
1HHG,3L3G,P04582,P61769,0
1HHG,3LKP,P04582,P61769,0
1HHG,3LKQ,P04582,P61769,0
1HHG,3LKR,P04582,P61769,0
1HHG,3LN4,P04582,P61769,0
1HHG,3LOZ,P04582,P61769,0
1HHG,3LV3,P04582,P61769,0
1HHG,3M1B,P04582,P61769,0
1HHG,3MR9,P04582,P61769,0
1HHG,3MRB,P04582,P61769,0
1HHG,3MRC,P04582,P61769,0
1HHG,3MRD,P04582,P61769,0
1HHG,3MRE,P04582,P61769,0
1HHG,3MRF,P04582,P61769,0
1HHG,3MRG,P04582,P61769,0
1HHG,3MRI,P04582,P61769,0
1HHG,3MRM,P04582,P61769,0
1HHG,3MRN,P04582,P61769,0
1HHG,3MRP,P04582,P61769,0
1HHG,3MRQ,P04582,P61769,0
1HHG,3MRR,P04582,P61769,0
1HHG,3MZT,P04582,P61769,0
1HHG,3NFN,P04582,P61769,0
1HHG,3OV6,P04582,P61769,0
1HHG,3OXS,P04582,P61769,0
1HHG,3QDA,P04582,P61769,0
1HHG,3QZW,P04582,P61769,0
1HHG,3RL1,P04582,P61769,0
1HHG,3RWJ,P04582,P61769,0
1HHG,3S6C,P04582,P61769,0
1HHG,3SKM,P04582,P61769,0
1HHG,3SKO,P04582,P61769,0
1HHG,3SPV,P04582,P61769,0
1HHG,3TID,P04582,P61769,0
1HHG,3TO2,P04582,P61769,0
1HHG,3VFP,P04582,P61769,0
1HHG,3VFS,P04582,P61769,0
1HHG,3VFT,P04582,P61769,0
1HHG,3VFU,P04582,P61769,0
1HHG,3VWJ,P04582,P61769,0
1HHG,3VXN,P04582,P61769,0
1HHG,3VXO,P04582,P61769,0
1HHG,3VXR,P04582,P61769,0
1HHG,3X13,P04582,P61769,0
1HHG,3X14,P04582,P61769,0
1HHG,4E5X,P04582,P61769,0
1HHG,4F7P,P04582,P61769,0
1HHG,4GUP,P04582,P61769,0
1HHG,4HX1,P04582,P61769,0
1HHG,4I48,P04582,P61769,0
1HHG,4I4W,P04582,P61769,0
1HHG,4LNR,P04582,P61769,0
1HHG,4N8V,P04582,P61769,0
1HHG,4NNY,P04582,P61769,0
1HHG,4NO0,P04582,P61769,0
1HHG,4NO2,P04582,P61769,0
1HHG,4O2C,P04582,P61769,0
1HHG,4PRN,P04582,P61769,0
1HHG,4QRR,P04582,P61769,0
1HHG,4R9H,P04582,P61769,0
1HHG,4RA3,P04582,P61769,0
1HHG,4RMQ,P04582,P61769,0
1HHG,4RMS,P04582,P61769,0
1HHG,4RMV,P04582,P61769,0
1HHG,4RMW,P04582,P61769,0
1HHG,4U1M,P04582,P61769,0
1HHG,4U1S,P04582,P61769,0
1HHG,4U6X,P04582,P61769,0
1HHG,4U6Y,P04582,P61769,0
1HHG,4WU5,P04582,P61769,0
1HHG,4X6F,P04582,P61769,0
1HHG,5C0I,P04582,P61769,0
1HHG,5CKA,P04582,P61769,0
1HHG,5D9S,P04582,P61769,0
1HHG,5DEF,P04582,P61769,0
1HHG,5E00,P04582,P61769,0
1HHG,5EU3,P04582,P61769,0
1HHG,5F9J,P04582,P61769,0
1HHG,5FA4,P04582,P61769,0
1HHG,5GRD,P04582,P61769,0
1HHG,5GSR,P04582,P61769,0
1HHG,5GSV,P04582,P61769,0
1HHG,5HHP,P04582,P61769,0
1HHG,5J1A,P04582,P61769,0
1HHG,5KNM,P04582,P61769,0
1HHG,5L2J,P04582,P61769,0
1HHG,5N1Y,P04582,P61769,0
1HHG,5NMH,P04582,P61769,0
1HHG,5NMK,P04582,P61769,0
1HHG,5SWQ,P04582,P61769,0
1HHG,5T6W,P04582,P61769,0
1HHG,5T6Y,P04582,P61769,0
1HHG,5TXS,P04582,P61769,0
1HHG,5VUD,P04582,P61769,0
1HHG,5VUE,P04582,P61769,0
1HHG,5VWF,P04582,P61769,0
1HHG,5VWH,P04582,P61769,0
1HHG,5W67,P04582,P61769,0
1HHG,5WMO,P04582,P61769,0
1HHG,5WMQ,P04582,P61769,0
1HHG,5WXC,P04582,P61769,0
1HHG,6AT9,P04582,P61769,0
1HHG,6C15,P04582,P61769,0
1HHG,6D2R,P04582,P61769,0
1HHG,6EI2,P04582,P61769,0
1HHG,6EWO,P04582,P61769,0
1HHG,6FGB,P04582,P61769,0
1HHG,6IEX,P04582,P61769,0
1HHG,6ILM,P04582,P61769,0
1HHG,6J2E,P04582,P61769,0
1HHG,6J2J,P04582,P61769,0
1HHG,6JP3,P04582,P61769,0
1HHG,6JTO,P04582,P61769,0
1HHG,6K7T,P04582,P61769,0
1HHG,6M2J,P04582,P61769,0
1HHG,6MT6,P04582,P61769,0
1HHG,6MTL,P04582,P61769,0
1HHG,6MTM,P04582,P61769,0
1HHG,6NUX,P04582,P61769,0
1HHG,6O4Z,P04582,P61769,0
1HHG,6O51,P04582,P61769,0
1HHG,6P27,P04582,P61769,0
1HHG,6PYJ,P04582,P61769,0
1HHG,6PYV,P04582,P61769,0
1HHG,6QIP,P04582,P61769,0
1HHG,6RPA,P04582,P61769,0
1HHG,6TDO,P04582,P61769,0
1HHG,6TDS,P04582,P61769,0
1HHG,6TRN,P04582,P61769,0
1HHG,6UJ8,P04582,P61769,0
1HHG,6UJO,P04582,P61769,0
1HHG,6ULK,P04582,P61769,0
1HHG,6UZO,P04582,P61769,0
1HHG,6V2Q,P04582,P61769,0
1HHG,6VB2,P04582,P61769,0
1HHG,6VB4,P04582,P61769,0
1HHG,6VB7,P04582,P61769,0
1HHG,6VIU,P04582,P61769,0
1HHG,6VQ2,P04582,P61769,0
1HHG,6WNA,P04582,P61769,0
1HHG,6WZY,P04582,P61769,0
1HHG,6Y27,P04582,P61769,0
1HHG,6Y29,P04582,P61769,0
1HHG,6Y2A,P04582,P61769,0
1HHG,6ZKW,P04582,P61769,0
1HHG,7DUU,P04582,P61769,0
1HHG,7JWI,P04582,P61769,0
1HHG,7JYU,P04582,P61769,0
1HHG,7JYV,P04582,P61769,0
1HHG,7KGQ,P04582,P61769,0
1HHG,7KGR,P04582,P61769,0
1HHG,7KP0,P04582,P61769,0
1HHG,7L1B,P04582,P61769,0
1HHG,7LFZ,P04582,P61769,0
1HHG,7LG0,P04582,P61769,0
1HHG,7LG2,P04582,P61769,0
1HHG,7MJ7,P04582,P61769,0
1HHG,7MJA,P04582,P61769,0
1HHG,7N1B,P04582,P61769,0
1HHG,7N5C,P04582,P61769,0
1HHG,7N5P,P04582,P61769,0
1HHG,7N5Q,P04582,P61769,0
1HHG,7NUI,P04582,P61769,0
1HHG,7R7W,P04582,P61769,0
1HHG,7R7Y,P04582,P61769,0
1HHG,7R80,P04582,P61769,0
1HHG,7RTD,P04582,P61769,0
1HHG,7S7F,P04582,P61769,0
1HHG,7S8Q,P04582,P61769,0
1HHG,7S8S,P04582,P61769,0
1HHG,7SIS,P04582,P61769,0
1HHG,7STF,P04582,P61769,0
1HHG,7TLT,P04582,P61769,0
1HHG,7TUC,P04582,P61769,0
1HHG,7TUD,P04582,P61769,0
1HHG,7TUE,P04582,P61769,0
1HHG,7UM2,P04582,P61769,0
1HHG,7WKJ,P04582,P61769,0
1HHG,7WT3,P04582,P61769,0
1HHG,7XF3,P04582,P61769,0
1HHG,8A7O,P04582,P61769,0
1HHG,8DV4,P04582,P61769,0
1HHG,8DVG,P04582,P61769,0
1HHG,8E2Z,P04582,P61769,0
1HHG,8EC5,P04582,P61769,0
1HHG,8ESA,P04582,P61769,0
1HHG,8GLE,P04582,P61769,0
1HHG,8GLH,P04582,P61769,0
1HHG,8GOM,P04582,P61769,0
1HHG,8ISN,P04582,P61769,0
1HHG,8SBK,P04582,P61769,0
1QO3,1A1O,P04582,P61769,0
1QO3,1AGB,P04582,P61769,0
1QO3,1AKJ,P04582,P61769,0
1QO3,1B0G,P04582,P61769,0
1QO3,1CE6,P04582,P61769,0
1QO3,1CG9,P04582,P61769,0
1QO3,1EEZ,P04582,P61769,0
1QO3,1EFX,P04582,P61769,0
1QO3,1EXU,P04582,P61769,0
1QO3,1HHH,P04582,P61769,0
1QO3,1HHJ,P04582,P61769,0
1QO3,1HHK,P04582,P61769,0
1QO3,1HSA,P04582,P61769,0
1QO3,1HSB,P04582,P61769,0
1QO3,1I4F,P04582,P61769,0
1QO3,1I7U,P04582,P61769,0
1QO3,1IM9,P04582,P61769,0
1QO3,1KTL,P04582,P61769,0
1QO3,1M05,P04582,P61769,0
1QO3,1OF2,P04582,P61769,0
1QO3,1P7Q,P04582,P61769,0
1QO3,1QR1,P04582,P61769,0
1QO3,1QVO,P04582,P61769,0
1QO3,1SYS,P04582,P61769,0
1QO3,1SYV,P04582,P61769,0
1QO3,1T1W,P04582,P61769,0
1QO3,1T1Z,P04582,P61769,0
1QO3,1T20,P04582,P61769,0
1QO3,1T21,P04582,P61769,0
1QO3,1TMC,P04582,P61769,0
1QO3,1UQS,P04582,P61769,0
1QO3,1UXS,P04582,P61769,0
1QO3,1VGK,P04582,P61769,0
1QO3,1W0V,P04582,P61769,0
1QO3,1W0W,P04582,P61769,0
1QO3,1XR8,P04582,P61769,0
1QO3,1XR9,P04582,P61769,0
1QO3,1ZVS,P04582,P61769,0
1QO3,2A83,P04582,P61769,0
1QO3,2AV1,P04582,P61769,0
1QO3,2AXG,P04582,P61769,0
1QO3,2BSR,P04582,P61769,0
1QO3,2BSS,P04582,P61769,0
1QO3,2BVO,P04582,P61769,0
1QO3,2BVP,P04582,P61769,0
1QO3,2BVQ,P04582,P61769,0
1QO3,2C7U,P04582,P61769,0
1QO3,2CII,P04582,P61769,0
1QO3,2CIK,P04582,P61769,0
1QO3,2CLR,P04582,P61769,0
1QO3,2F8O,P04582,P61769,0
1QO3,2FZ3,P04582,P61769,0
1QO3,2GTZ,P04582,P61769,0
1QO3,2H26,P04582,P61769,0
1QO3,2H6P,P04582,P61769,0
1QO3,2HJL,P04582,P61769,0
1QO3,2V2W,P04582,P61769,0
1QO3,2XPG,P04582,P61769,0
1QO3,2YPK,P04582,P61769,0
1QO3,3AM8,P04582,P61769,0
1QO3,3BGM,P04582,P61769,0
1QO3,3BH8,P04582,P61769,0
1QO3,3BH9,P04582,P61769,0
1QO3,3BO8,P04582,P61769,0
1QO3,3BP4,P04582,P61769,0
1QO3,3BVN,P04582,P61769,0
1QO3,3BW9,P04582,P61769,0
1QO3,3CII,P04582,P61769,0
1QO3,3CZF,P04582,P61769,0
1QO3,3D18,P04582,P61769,0
1QO3,3D25,P04582,P61769,0
1QO3,3D2U,P04582,P61769,0
1QO3,3D3V,P04582,P61769,0
1QO3,3DBX,P04582,P61769,0
1QO3,3DX6,P04582,P61769,0
1QO3,3EKC,P04582,P61769,0
1QO3,3FQU,P04582,P61769,0
1QO3,3FQX,P04582,P61769,0
1QO3,3FT3,P04582,P61769,0
1QO3,3GIV,P04582,P61769,0
1QO3,3GSW,P04582,P61769,0
1QO3,3H7B,P04582,P61769,0
1QO3,3I6G,P04582,P61769,0
1QO3,3I6K,P04582,P61769,0
1QO3,3I6L,P04582,P61769,0
1QO3,3IB4,P04582,P61769,0
1QO3,3JTS,P04582,P61769,0
1QO3,3KLA,P04582,P61769,0
1QO3,3KPL,P04582,P61769,0
1QO3,3KPO,P04582,P61769,0
1QO3,3KPQ,P04582,P61769,0
1QO3,3L3G,P04582,P61769,0
1QO3,3LKP,P04582,P61769,0
1QO3,3LKQ,P04582,P61769,0
1QO3,3LKR,P04582,P61769,0
1QO3,3LN4,P04582,P61769,0
1QO3,3LOZ,P04582,P61769,0
1QO3,3LV3,P04582,P61769,0
1QO3,3M1B,P04582,P61769,0
1QO3,3MR9,P04582,P61769,0
1QO3,3MRB,P04582,P61769,0
1QO3,3MRC,P04582,P61769,0
1QO3,3MRD,P04582,P61769,0
1QO3,3MRE,P04582,P61769,0
1QO3,3MRF,P04582,P61769,0
1QO3,3MRG,P04582,P61769,0
1QO3,3MRI,P04582,P61769,0
1QO3,3MRK,P04582,P61769,0
1QO3,3MRM,P04582,P61769,0
1QO3,3MRN,P04582,P61769,0
1QO3,3MRP,P04582,P61769,0
1QO3,3MRQ,P04582,P61769,0
1QO3,3MRR,P04582,P61769,0
1QO3,3MZT,P04582,P61769,0
1QO3,3NFN,P04582,P61769,0
1QO3,3OV6,P04582,P61769,0
1QO3,3OXS,P04582,P61769,0
1QO3,3QDA,P04582,P61769,0
1QO3,3QZW,P04582,P61769,0
1QO3,3RL1,P04582,P61769,0
1QO3,3RWJ,P04582,P61769,0
1QO3,3S6C,P04582,P61769,0
1QO3,3SKM,P04582,P61769,0
1QO3,3SKO,P04582,P61769,0
1QO3,3SPV,P04582,P61769,0
1QO3,3TO2,P04582,P61769,0
1QO3,3VFP,P04582,P61769,0
1QO3,3VFS,P04582,P61769,0
1QO3,3VFT,P04582,P61769,0
1QO3,3VFU,P04582,P61769,0
1QO3,3VRJ,P04582,P61769,0
1QO3,3VWJ,P04582,P61769,0
1QO3,3VXN,P04582,P61769,0
1QO3,3VXO,P04582,P61769,0
1QO3,3VXR,P04582,P61769,0
1QO3,3X12,P04582,P61769,0
1QO3,3X13,P04582,P61769,0
1QO3,3X14,P04582,P61769,0
1QO3,4E5X,P04582,P61769,0
1QO3,4F7P,P04582,P61769,0
1QO3,4G8I,P04582,P61769,0
1QO3,4GUP,P04582,P61769,0
1QO3,4HX1,P04582,P61769,0
1QO3,4I48,P04582,P61769,0
1QO3,4I4W,P04582,P61769,0
1QO3,4LNR,P04582,P61769,0
1QO3,4N8V,P04582,P61769,0
1QO3,4NNY,P04582,P61769,0
1QO3,4NO0,P04582,P61769,0
1QO3,4NO2,P04582,P61769,0
1QO3,4O2C,P04582,P61769,0
1QO3,4PRN,P04582,P61769,0
1QO3,4QRR,P04582,P61769,0
1QO3,4R9H,P04582,P61769,0
1QO3,4RA3,P04582,P61769,0
1QO3,4RMQ,P04582,P61769,0
1QO3,4RMS,P04582,P61769,0
1QO3,4RMV,P04582,P61769,0
1QO3,4RMW,P04582,P61769,0
1QO3,4U1M,P04582,P61769,0
1QO3,4U1S,P04582,P61769,0
1QO3,4U6X,P04582,P61769,0
1QO3,4U6Y,P04582,P61769,0
1QO3,4WU5,P04582,P61769,0
1QO3,4X6F,P04582,P61769,0
1QO3,5C0I,P04582,P61769,0
1QO3,5CKA,P04582,P61769,0
1QO3,5D9S,P04582,P61769,0
1QO3,5DEF,P04582,P61769,0
1QO3,5E00,P04582,P61769,0
1QO3,5F9J,P04582,P61769,0
1QO3,5FA4,P04582,P61769,0
1QO3,5GRD,P04582,P61769,0
1QO3,5GSR,P04582,P61769,0
1QO3,5GSV,P04582,P61769,0
1QO3,5HHP,P04582,P61769,0
1QO3,5J1A,P04582,P61769,0
1QO3,5KNM,P04582,P61769,0
1QO3,5L2J,P04582,P61769,0
1QO3,5N1Y,P04582,P61769,0
1QO3,5NMH,P04582,P61769,0
1QO3,5NMK,P04582,P61769,0
1QO3,5SWQ,P04582,P61769,0
1QO3,5T6W,P04582,P61769,0
1QO3,5T6Y,P04582,P61769,0
1QO3,5TXS,P04582,P61769,0
1QO3,5V5M,P04582,P61769,0
1QO3,5VUD,P04582,P61769,0
1QO3,5VUE,P04582,P61769,0
1QO3,5VWF,P04582,P61769,0
1QO3,5VWH,P04582,P61769,0
1QO3,5W67,P04582,P61769,0
1QO3,5WMO,P04582,P61769,0
1QO3,5WMQ,P04582,P61769,0
1QO3,5WXC,P04582,P61769,0
